,idf_weights
ramal,9.336510291290791
ramaikannvtuber,9.336510291290791
wkkwwk,9.336510291290791
ramaikannruang,9.336510291290791
wkkwwkk,9.336510291290791
ramahhh,9.336510291290791
skena,9.336510291290791
ramadanmubarak,9.336510291290791
ramadachi,9.336510291290791
skalla,9.336510291290791
skechnaeruseni,9.336510291290791
vaporub,9.336510291290791
skejulg,9.336510291290791
rakjatnya,9.336510291290791
rakjat,9.336510291290791
rakit,9.336510291290791
skali,9.336510291290791
sketch,9.336510291290791
radiant,9.336510291290791
sketchnya,9.336510291290791
qq,9.336510291290791
qna,9.336510291290791
qan,9.336510291290791
skuyke,9.336510291290791
qakakaka,9.336510291290791
pysqualia,9.336510291290791
pvz,9.336510291290791
sky,9.336510291290791
vala,9.336510291290791
skyrim,9.336510291290791
puzzlenya,9.336510291290791
puyuuh,9.336510291290791
sl,9.336510291290791
slalu,9.336510291290791
putus,9.336510291290791
wkwkkwnatsumichiharuna,9.336510291290791
vaksin,9.336510291290791
putukan,9.336510291290791
pv,9.336510291290791
progress,9.336510291290791
qudisan,9.336510291290791
sklh,9.336510291290791
sketsa,9.336510291290791
rabbal,9.336510291290791
valonya,9.336510291290791
skinya,9.336510291290791
qyta,9.336510291290791
qwqnlutiefiggy,9.336510291290791
qwq,9.336510291290791
wkwkkwkkw,9.336510291290791
sklian,9.336510291290791
quraisy,9.336510291290791
skiwwet,9.336510291290791
vallo,9.336510291290791
quote,9.336510291290791
wkwkkwkwkkw,9.336510291290791
quis,9.336510291290791
quick,9.336510291290791
wkwkkwkwkw,9.336510291290791
wkwkkwkwkwk,9.336510291290791
skippu,9.336510291290791
plants,9.336510291290791
progres,9.336510291290791
uwooo,9.336510291290791
woahh,9.336510291290791
uwaaaa,9.336510291290791
spirits,9.336510291290791
pondok,9.336510291290791
spongebob,9.336510291290791
uwaa,9.336510291290791
poll,9.336510291290791
polka,9.336510291290791
politik,9.336510291290791
polisiny,9.336510291290791
pola,9.336510291290791
woe,9.336510291290791
sponsorship,9.336510291290791
pokok,9.336510291290791
woee,9.336510291290791
uuuwwwoooohhh,9.336510291290791
spontaneous,9.336510291290791
spike,9.336510291290791
spesifik,9.336510291290791
uwaaahhh,9.336510291290791
woah,9.336510291290791
pose,9.336510291290791
porsche,9.336510291290791
pori,9.336510291290791
wkwwk,9.336510291290791
por,9.336510291290791
wkwwndont,9.336510291290791
speaker,9.336510291290791
popupparade,9.336510291290791
spor,9.336510291290791
populer,9.336510291290791
specimen,9.336510291290791
poopielive,9.336510291290791
wlopun,9.336510291290791
pooky,9.336510291290791
ponya,9.336510291290791
speed,9.336510291290791
woaaah,9.336510291290791
ponny,9.336510291290791
spec,9.336510291290791
posisi,9.336510291290791
poin,9.336510291290791
sport,9.336510291290791
wokwkwk,9.336510291290791
plongo,9.336510291290791
plong,9.336510291290791
plizz,9.336510291290791
ssalamu,9.336510291290791
pling,9.336510291290791
plg,9.336510291290791
utsku,9.336510291290791
ssalamualaikum,9.336510291290791
ssg,9.336510291290791
playing,9.336510291290791
utkmu,9.336510291290791
played,9.336510291290791
wokwok,9.336510291290791
playa,9.336510291290791
wonders,9.336510291290791
plat,9.336510291290791
wokehhhh,9.336510291290791
wokeh,9.336510291290791
plya,9.336510291290791
woke,9.336510291290791
woh,9.336510291290791
pog,9.336510291290791
podium,9.336510291290791
podcastnya,9.336510291290791
spot,9.336510291290791
spray,9.336510291290791
spring,9.336510291290791
pocket,9.336510291290791
poi,9.336510291290791
spy,9.336510291290791
squad,9.336510291290791
pns,9.336510291290791
pngtubers,9.336510291290791
wohooo,9.336510291290791
uuhhh,9.336510291290791
utub,9.336510291290791
woiii,9.336510291290791
woilah,9.336510291290791
pny,9.336510291290791
spam,9.336510291290791
wkwowkwo,9.336510291290791
postin,9.336510291290791
uwooggh,9.336510291290791
primrose,9.336510291290791
wkwkwkwkwkkwkwwkkw,9.336510291290791
primo,9.336510291290791
prilive,9.336510291290791
sombongg,9.336510291290791
uwohh,9.336510291290791
sombonh,9.336510291290791
prikitiwww,9.336510291290791
uwoghhhhhhhh,9.336510291290791
uwoghhhhhh,9.336510291290791
prikitiew,9.336510291290791
prik,9.336510291290791
wkwkwkwkwkw,9.336510291290791
priiit,9.336510291290791
songkran,9.336510291290791
uwoghh,9.336510291290791
somasi,9.336510291290791
som,9.336510291290791
solusi,9.336510291290791
soksezzzz,9.336510291290791
profilnya,9.336510291290791
profile,9.336510291290791
profilart,9.336510291290791
sobatprestasi,9.336510291290791
sock,9.336510291290791
wkwkwkwkkwkw,9.336510291290791
wkwkwkwkn,9.336510291290791
prizes,9.336510291290791
pribadi,9.336510291290791
uwooh,9.336510291290791
sof,9.336510291290791
software,9.336510291290791
soimah,9.336510291290791
uwooghhhh,9.336510291290791
print,9.336510291290791
uwooghh,9.336510291290791
princesse,9.336510291290791
sokan,9.336510291290791
prize,9.336510291290791
sonicthehedgehog,9.336510291290791
sonikoro,9.336510291290791
sono,9.336510291290791
sosok,9.336510291290791
prabowo,9.336510291290791
pr,9.336510291290791
wkwokw,9.336510291290791
soundcloudyg,9.336510291290791
uwi,9.336510291290791
powerwash,9.336510291290791
sourcenya,9.336510291290791
pradana,9.336510291290791
sovaaa,9.336510291290791
potong,9.336510291290791
poto,9.336510291290791
uwau,9.336510291290791
potato,9.336510291290791
postingan,9.336510291290791
uwahhh,9.336510291290791
posting,9.336510291290791
spacenyaaa,9.336510291290791
soyuntag,9.336510291290791
profit,9.336510291290791
praja,9.336510291290791
sory,9.336510291290791
uwogh,9.336510291290791
sooo,9.336510291290791
preorder,9.336510291290791
wkwkwkwkwkwkwk,9.336510291290791
pren,9.336510291290791
uwogghhhh,9.336510291290791
uwogggfhhhhhhhjh,9.336510291290791
predator,9.336510291290791
pramukanya,9.336510291290791
uwofhhh,9.336510291290791
prayer,9.336510291290791
pratpritnya,9.336510291290791
soree,9.336510291290791
soreee,9.336510291290791
sori,9.336510291290791
sorot,9.336510291290791
wkwkwkwkwkwkwwkwkwkwkwkwkwkwkwkkwkwkwkwk,9.336510291290791
uwihiwbdkqnskwj,9.336510291290791
wkwkwkwkwkwkwkwkw,9.336510291290791
rito,9.336510291290791
aa,9.336510291290791
nneomazora,9.336510291290791
ditarik,9.336510291290791
ditanyain,9.336510291290791
ditambahkan,9.336510291290791
ditahan,9.336510291290791
ditagihhhh,9.336510291290791
dit,9.336510291290791
disummon,9.336510291290791
disuapin,9.336510291290791
disuapi,9.336510291290791
disponsori,9.336510291290791
dispill,9.336510291290791
dispam,9.336510291290791
diskem,9.336510291290791
ditegur,9.336510291290791
disita,9.336510291290791
disingkat,9.336510291290791
disimak,9.336510291290791
disiksa,9.336510291290791
dishonored,9.336510291290791
dishare,9.336510291290791
disentil,9.336510291290791
disengaja,9.336510291290791
disend,9.336510291290791
disembelih,9.336510291290791
diselimuti,9.336510291290791
disediakan,9.336510291290791
disebut,9.336510291290791
disebelahnya,9.336510291290791
disiplin,9.336510291290791
ditelfon,9.336510291290791
ditemani,9.336510291290791
ditipu,9.336510291290791
dobel,9.336510291290791
doanya,9.336510291290791
doank,9.336510291290791
doaku,9.336510291290791
doain,9.336510291290791
dnk,9.336510291290791
dlm,9.336510291290791
dlll,9.336510291290791
dlc,9.336510291290791
djga,9.336510291290791
diwarnain,9.336510291290791
diwarnai,9.336510291290791
diwang,9.336510291290791
division,9.336510291290791
diva,9.336510291290791
diupgradenvtuberid,9.336510291290791
diundur,9.336510291290791
diulangin,9.336510291290791
diuji,9.336510291290791
ditutup,9.336510291290791
ditusuk,9.336510291290791
ditungguuuuu,9.336510291290791
ditungguuuu,9.336510291290791
ditungguuu,9.336510291290791
ditungguu,9.336510291290791
ditunggangi,9.336510291290791
ditunda,9.336510291290791
ditukang,9.336510291290791
dititik,9.336510291290791
disayang,9.336510291290791
doggo,9.336510291290791
disate,9.336510291290791
disambut,9.336510291290791
diobok,9.336510291290791
dinotis,9.336510291290791
dinikmatin,9.336510291290791
dini,9.336510291290791
dingat,9.336510291290791
dinamakan,9.336510291290791
diminum,9.336510291290791
dimasak,9.336510291290791
dimari,9.336510291290791
dimaninin,9.336510291290791
dimanapun,9.336510291290791
dimaklumi,9.336510291290791
dimajuin,9.336510291290791
dipagi,9.336510291290791
dimaenin,9.336510291290791
diluc,9.336510291290791
dilooting,9.336510291290791
diloot,9.336510291290791
dilock,9.336510291290791
dilirik,9.336510291290791
dilike,9.336510291290791
diliatin,9.336510291290791
diliat,9.336510291290791
dilewatkan,9.336510291290791
dilengkapi,9.336510291290791
dilarang,9.336510291290791
dilanjut,9.336510291290791
dilangkahi,9.336510291290791
dilupain,9.336510291290791
dipakai,9.336510291290791
dipakein,9.336510291290791
dipaksa,9.336510291290791
dis,9.336510291290791
dirukiyah,9.336510291290791
dirimu,9.336510291290791
dirilis,9.336510291290791
dirigging,9.336510291290791
direndang,9.336510291290791
diremake,9.336510291290791
direject,9.336510291290791
direbut,9.336510291290791
dirapel,9.336510291290791
diramaikannaccrod,9.336510291290791
dipungut,9.336510291290791
dipungkiri,9.336510291290791
diprotect,9.336510291290791
diprank,9.336510291290791
dipramuka,9.336510291290791
dipotong,9.336510291290791
dipisah,9.336510291290791
dipinggir,9.336510291290791
dipikirin,9.336510291290791
diperlihatkan,9.336510291290791
diperkirakan,9.336510291290791
diperjual,9.336510291290791
diperjelas,9.336510291290791
diperhatikan,9.336510291290791
dipelototin,9.336510291290791
dipelihara,9.336510291290791
dipanggang,9.336510291290791
dipaksain,9.336510291290791
disapa,9.336510291290791
doggokiba,9.336510291290791
doing,9.336510291290791
dokay,9.336510291290791
ell,9.336510291290791
eli,9.336510291290791
electone,9.336510291290791
elatiorart,9.336510291290791
elaive,9.336510291290791
elah,9.336510291290791
elaaa,9.336510291290791
ekspetasi,9.336510291290791
ekspektasi,9.336510291290791
ekspansi,9.336510291290791
eksekusi,9.336510291290791
ekhem,9.336510291290791
ejek,9.336510291290791
ellive,9.336510291290791
ejak,9.336510291290791
eija,9.336510291290791
eii,9.336510291290791
eid,9.336510291290791
ehen,9.336510291290791
ehekkk,9.336510291290791
eheheh,9.336510291290791
eheee,9.336510291290791
ehdiablo,9.336510291290791
eggman,9.336510291290791
efek,9.336510291290791
eert,9.336510291290791
eended,9.336510291290791
eek,9.336510291290791
eireneville,9.336510291290791
elrin,9.336510291290791
elvirafaleesha,9.336510291290791
elytra,9.336510291290791
engarlah,9.336510291290791
enervon,9.336510291290791
energyn,9.336510291290791
energii,9.336510291290791
encoog,9.336510291290791
enauta,9.336510291290791
enaakk,9.336510291290791
ena,9.336510291290791
emyu,9.336510291290791
emsidi,9.336510291290791
emptiness,9.336510291290791
empire,9.336510291290791
empal,9.336510291290791
emotnya,9.336510291290791
emotes,9.336510291290791
emote,9.336510291290791
emosinyansource,9.336510291290791
emojin,9.336510291290791
emoji,9.336510291290791
emoh,9.336510291290791
emmm,9.336510291290791
emejing,9.336510291290791
ember,9.336510291290791
embat,9.336510291290791
emas,9.336510291290791
emangnya,9.336510291290791
eman,9.336510291290791
emaang,9.336510291290791
ema,9.336510291290791
eeehhh,9.336510291290791
eedition,9.336510291290791
edragon,9.336510291290791
editannya,9.336510291290791
drytron,9.336510291290791
drip,9.336510291290791
dresscode,9.336510291290791
dreamers,9.336510291290791
drank,9.336510291290791
dragonballzkakarot,9.336510291290791
dragon,9.336510291290791
dpet,9.336510291290791
download,9.336510291290791
doujin,9.336510291290791
douchebag,9.336510291290791
dotaan,9.336510291290791
dotaa,9.336510291290791
dosenmu,9.336510291290791
dosamu,9.336510291290791
doraemon,9.336510291290791
dor,9.336510291290791
dont,9.336510291290791
dongnnanti,9.336510291290791
donggg,9.336510291290791
donasinya,9.336510291290791
donasii,9.336510291290791
dominate,9.336510291290791
domba,9.336510291290791
dolanan,9.336510291290791
dokumenter,9.336510291290791
dokumen,9.336510291290791
doko,9.336510291290791
doki,9.336510291290791
dsh,9.336510291290791
dilakukan,9.336510291290791
dsri,9.336510291290791
dual,9.336510291290791
edgy,9.336510291290791
eceng,9.336510291290791
ebut,9.336510291290791
eater,9.336510291290791
eat,9.336510291290791
earphone,9.336510291290791
earn,9.336510291290791
ear,9.336510291290791
eape,9.336510291290791
eansion,9.336510291290791
ealing,9.336510291290791
dzak,9.336510291290791
duyung,9.336510291290791
duwek,9.336510291290791
duta,9.336510291290791
dustakan,9.336510291290791
dun,9.336510291290791
dumbest,9.336510291290791
dulunya,9.336510291290791
duluntakut,9.336510291290791
dulss,9.336510291290791
dukungannya,9.336510291290791
duid,9.336510291290791
duhhh,9.336510291290791
duel,9.336510291290791
dude,9.336510291290791
dubbing,9.336510291290791
duar,9.336510291290791
duanya,9.336510291290791
du,9.336510291290791
enggres,9.336510291290791
dilakuin,9.336510291290791
dikurbanin,9.336510291290791
dasarnya,9.336510291290791
dasa,9.336510291290791
darurat,9.336510291290791
darua,9.336510291290791
dartnya,9.336510291290791
darma,9.336510291290791
dark,9.336510291290791
darisananya,9.336510291290791
darimu,9.336510291290791
darimanapun,9.336510291290791
darimananya,9.336510291290791
dapur,9.336510291290791
dapetjuga,9.336510291290791
dasinya,9.336510291290791
daper,9.336510291290791
dapatin,9.336510291290791
dapatdebut,9.336510291290791
dantastic,9.336510291290791
dangolutie,9.336510291290791
dangdutan,9.336510291290791
dance,9.336510291290791
damnnn,9.336510291290791
damas,9.336510291290791
damagenya,9.336510291290791
damage,9.336510291290791
dalem,9.336510291290791
dakimakura,9.336510291290791
daki,9.336510291290791
dapatnsenin,9.336510291290791
datanglah,9.336510291290791
datangnya,9.336510291290791
datengin,9.336510291290791
deg,9.336510291290791
deezeta,9.336510291290791
deepweb,9.336510291290791
deep,9.336510291290791
dedic,9.336510291290791
dedemit,9.336510291290791
deckkk,9.336510291290791
debutvtuber,9.336510291290791
debutt,9.336510291290791
debutsoon,9.336510291290791
debutnanyink,9.336510291290791
debutn,9.336510291290791
debutku,9.336510291290791
debus,9.336510291290791
debu,9.336510291290791
debest,9.336510291290791
debatin,9.336510291290791
debat,9.336510291290791
deb,9.336510291290791
dear,9.336510291290791
deamine,9.336510291290791
deadlysins,9.336510291290791
deadlin,9.336510291290791
dc,9.336510291290791
daysofsana,9.336510291290791
dayoooo,9.336510291290791
daycare,9.336510291290791
dawn,9.336510291290791
dautless,9.336510291290791
daiya,9.336510291290791
degan,9.336510291290791
daily,9.336510291290791
dahulu,9.336510291290791
crink,9.336510291290791
credit,9.336510291290791
crazy,9.336510291290791
crab,9.336510291290791
cr,9.336510291290791
coy,9.336510291290791
cowokgepeng,9.336510291290791
cowk,9.336510291290791
coversing,9.336510291290791
coverr,9.336510291290791
coveran,9.336510291290791
course,9.336510291290791
country,9.336510291290791
crop,9.336510291290791
countdown,9.336510291290791
cosplayvtuber,9.336510291290791
cosplayer,9.336510291290791
corsa,9.336510291290791
corp,9.336510291290791
coro,9.336510291290791
corekeeper,9.336510291290791
corak,9.336510291290791
copy,9.336510291290791
coplok,9.336510291290791
copium,9.336510291290791
coper,9.336510291290791
contohnya,9.336510291290791
contest,9.336510291290791
costume,9.336510291290791
cross,9.336510291290791
crowmate,9.336510291290791
crownnya,9.336510291290791
dahlah,9.336510291290791
dahal,9.336510291290791
daftarrrrrrrrrr,9.336510291290791
dadu,9.336510291290791
daan,9.336510291290791
cz,9.336510291290791
cyborg,9.336510291290791
cwek,9.336510291290791
cuz,9.336510291290791
cuyyy,9.336510291290791
cutscene,9.336510291290791
cutom,9.336510291290791
cutegirl,9.336510291290791
custom,9.336510291290791
curut,9.336510291290791
curug,9.336510291290791
curiga,9.336510291290791
cure,9.336510291290791
cupu,9.336510291290791
cungkring,9.336510291290791
cukupkah,9.336510291290791
cuku,9.336510291290791
cui,9.336510291290791
cuekin,9.336510291290791
cucumber,9.336510291290791
cuacanya,9.336510291290791
cu,9.336510291290791
cselasa,9.336510291290791
cs,9.336510291290791
daijoubu,9.336510291290791
dehh,9.336510291290791
dekkk,9.336510291290791
dekkkk,9.336510291290791
digabungin,9.336510291290791
difollow,9.336510291290791
difolback,9.336510291290791
different,9.336510291290791
diet,9.336510291290791
die,9.336510291290791
didunia,9.336510291290791
didukung,9.336510291290791
didoain,9.336510291290791
didik,9.336510291290791
didepak,9.336510291290791
didedikasikan,9.336510291290791
didatengin,9.336510291290791
digame,9.336510291290791
